,program,start_time,start_dt_object,end_time,end_dt_object,play_time,artist,artist_url,track,album,album_url,label,label_url,type
0,The Interstate,Fri Jan 11 2019 5:00am,2019-01-11 05:00:00,Fri Jan 11 2019 7:00am,2019-01-11 07:00:00,5:12am,Whiskeytown,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=2845#here,“16 Days (Baseball Park Sessions)”,Faithless Street,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=9834#here,(Outpost 1995),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=5089#here,
0,Sound Salvation,Fri Jan 18 2019 7:00am,2019-01-18 07:00:00,Fri Jan 18 2019 10:00am,2019-01-18 10:00:00,7:01am,Rufus Thomas,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=1281#here,“Walking the dog”,Best Of Rufus Thomas,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=170247#here,(stax url 2007),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=149#here,
0,Sound Salvation,Fri Jan 18 2019 7:00am,2019-01-18 07:00:00,Fri Jan 18 2019 10:00am,2019-01-18 10:00:00,7:04am,The Exciters,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=20671#here,“Tell him”,Early Girls Vol. 2,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=191995#here,(Ace 1997),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=810#here,
0,Sound Salvation,Fri Jan 18 2019 7:00am,2019-01-18 07:00:00,Fri Jan 18 2019 10:00am,2019-01-18 10:00:00,7:06am,Candi Staton,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=14281#here,“Heart on a String”,Evidence: The Complete Fame Record Masters,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=248516#here,(Kent 2011),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=617#here,
0,Shake 'em on Down,Fri Jan 18 2019 10:00am,2019-01-18 10:00:00,Fri Jan 18 2019 12:00pm,2019-01-18 12:00:00,10:00am,Lucille Walker,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=99921#here,“Shake 'em on Down”,"Field Recordings - Volume 8: Louisiana, Alabama, Mississippi (1934-1947)",https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=273621#here,(Document Records 1998),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=623#here,
0,Shake 'em on Down,Fri Jan 18 2019 10:00am,2019-01-18 10:00:00,Fri Jan 18 2019 12:00pm,2019-01-18 12:00:00,10:01am,Jimi Hendrix,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=144#here,“Killing Floor”,Live At Monterey,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=287060#here,(Experience Hendrix 2007),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=6512#here,
0,Shake 'em on Down,Fri Jan 18 2019 10:00am,2019-01-18 10:00:00,Fri Jan 18 2019 12:00pm,2019-01-18 12:00:00,10:06am,'68 Comeback,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=1764#here,“Dimples”,Love Always Wins,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=282189#here,(Sympathy for the Record Industry 1999),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=29993#here,
0,Shake 'em on Down,Fri Jan 11 2019 10:00am,2019-01-11 10:00:00,Fri Jan 11 2019 12:00pm,2019-01-11 12:00:00,10:00am,Lucille Walker,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=99921#here,“Shake 'em on Down”,"Field Recordings - Volume 8: Louisiana, Alabama, Mississippi (1934-1947)",https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=273621#here,(Document Records 1998),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=623#here,
0,Shake 'em on Down,Fri Jan 11 2019 10:00am,2019-01-11 10:00:00,Fri Jan 11 2019 12:00pm,2019-01-11 12:00:00,10:01am,Jackie Brenston And His Delta Cats,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=27009#here,"“Rocket ""88""”",Chess Pieces: The Very Best of Chess Records,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=444799#here,(Chess 2005),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=487#here,
0,Shake 'em on Down,Fri Jan 11 2019 10:00am,2019-01-11 10:00:00,Fri Jan 11 2019 12:00pm,2019-01-11 12:00:00,10:06am,BB King,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=1994#here,“Get Of My Back Woman”,Single,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=444802#here,(Bluesway/ABC Records url 1969),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=83986#here,
0,Afternoon Delight,Fri Jan 4 2019 12:00pm,2019-01-04 12:00:00,Fri Jan 4 2019 2:00pm,2019-01-04 14:00:00,12:00pm,The Who,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=579#here,“Doctor Doctor”,A Quick One While He's Away,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=129000#here,(MCA),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=190#here,
0,Afternoon Delight,Fri Jan 4 2019 12:00pm,2019-01-04 12:00:00,Fri Jan 4 2019 2:00pm,2019-01-04 14:00:00,12:03pm,The Stranglers,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=16458#here,“Duchess”,La Folie,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=93829#here,(EMI),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=24#here,
0,Afternoon Delight,Fri Jan 4 2019 12:00pm,2019-01-04 12:00:00,Fri Jan 4 2019 2:00pm,2019-01-04 14:00:00,12:06pm,The Jam,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=1262#here,“I Got by in Time”,Classic Album Selection,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=133244#here,(UMC (Universal Music Catalogue) 2012),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=15237#here,
0,The Rhythm Section,Fri Jan 18 2019 2:00pm,2019-01-18 14:00:00,Fri Jan 18 2019 4:00pm,2019-01-18 16:00:00,2:09pm,Sharon Jones & The Dap-Kings,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=134322#here,“I Learned the Hard Way”,I Learned the Hard Way (Bonus Version),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=58882#here,(Daptone Records 2010),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=275#here,
0,The Rhythm Section,Fri Jan 18 2019 2:00pm,2019-01-18 14:00:00,Fri Jan 18 2019 4:00pm,2019-01-18 16:00:00,2:00pm,Dr. Lonnie Smith,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=788#here,“Play it Back”,Live at Club Mozambique,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=97826#here,(Blue Note Records 1995),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=8281#here,
0,The Rhythm Section,Fri Jan 18 2019 2:00pm,2019-01-18 14:00:00,Fri Jan 18 2019 4:00pm,2019-01-18 16:00:00,2:13pm,Sly & The Family Stone,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=5623#here,“Just Like a Baby”,The Essential: Sly & The Family Stone,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=101632#here,(Epic 2003),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=108#here,
0,The Rhythm Section,Fri Jan 11 2019 2:00pm,2019-01-11 14:00:00,Fri Jan 11 2019 4:00pm,2019-01-11 16:00:00,2:02pm,Lou Donaldson,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=4024#here,“Hot Dog”,,,(Blue Note www.bluenote.com 1969),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=11#here,
0,The Rhythm Section,Fri Jan 11 2019 2:00pm,2019-01-11 14:00:00,Fri Jan 11 2019 4:00pm,2019-01-11 16:00:00,2:16pm,The Greyboy Allstars,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=51263#here,“V Neck Sweater”,What Happened to Television?,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=10#here,(SCI Fidelity www.scifidelity.com 2007),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=8#here,
0,The Rhythm Section,Fri Jan 11 2019 2:00pm,2019-01-11 14:00:00,Fri Jan 11 2019 4:00pm,2019-01-11 16:00:00,2:19pm,Sharon Jones & The Dap-Kings,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=134322#here,“How Long Do I Have To Wait For You?”,Daptone Gold,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=4#here,(Daptone www.daptonerecords.com 2009),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=4#here,
0,Blues in the Night,Fri Dec 21 2018 4:00pm,2018-12-21 16:00:00,Fri Dec 21 2018 7:00pm,2018-12-21 19:00:00,4:14pm,James Cotton w/ Delbert McClinton,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=100583#here,“it ain't right”,james cotton,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=441739#here,(Antones tonecool.com),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=1786#here,
0,Blues in the Night,Fri Dec 21 2018 4:00pm,2018-12-21 16:00:00,Fri Dec 21 2018 7:00pm,2018-12-21 19:00:00,4:17pm,Duane Eddy,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=9469#here,“i almost lost my mind”,The Vintage Years,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=72184#here,(sire),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=398#here,
0,Blues in the Night,Fri Dec 21 2018 4:00pm,2018-12-21 16:00:00,Fri Dec 21 2018 7:00pm,2018-12-21 19:00:00,4:20pm,Joan Armatrading,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=1772#here,“Play the Blues”,Into the Blues,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=2103#here,(429 Records www.littlefeat.com 2007),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=763#here,
0,Night Grooves,Fri Jan 18 2019 7:00pm,2019-01-18 19:00:00,Fri Jan 18 2019 9:00pm,2019-01-18 21:00:00,7:00pm,Sly and the Family Stone,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=1278#here,“Thank You (Falettinme Be Mice Elf Agin)”,Anthology,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=4291#here,(Epic 1971),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=108#here,
0,Night Grooves,Fri Jan 18 2019 7:00pm,2019-01-18 19:00:00,Fri Jan 18 2019 9:00pm,2019-01-18 21:00:00,7:05pm,Lenny White,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=50981#here,“Universal Love”,The Adventures of Astral Pirates,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=446080#here,(Elektra Records 1978),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=132#here,
0,Night Grooves,Fri Jan 18 2019 7:00pm,2019-01-18 19:00:00,Fri Jan 18 2019 9:00pm,2019-01-18 21:00:00,7:09pm,Quantic,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=17377#here,“Search the Heavens (feat. Alice Russell)”,The Best of Quantic,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=59887#here,(Tru Thoughts Records 2011),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=14523#here,
0,Night Grooves,Fri Jan 11 2019 7:00pm,2019-01-11 19:00:00,Fri Jan 11 2019 9:00pm,2019-01-11 21:00:00,7:02pm,Chuck Mangione,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=38695#here,“Give It All You Got”,Fun and Games,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=401395#here,(A&M 1980),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=385#here,
0,Night Grooves,Fri Jan 11 2019 7:00pm,2019-01-11 19:00:00,Fri Jan 11 2019 9:00pm,2019-01-11 21:00:00,7:09pm,Eddie Kendricks,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=7430#here,“Can't Help What I Am”,Eddie Kendricks,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=81643#here,(Tamla 1973),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=858#here,
0,Night Grooves,Fri Jan 11 2019 7:00pm,2019-01-11 19:00:00,Fri Jan 11 2019 9:00pm,2019-01-11 21:00:00,7:14pm,Kimiko Kasai,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=134912#here,“Sunlight”,Butterfly,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=381881#here,(Sony 1979),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=16#here,
0,Deep Krate Radio,Fri Jan 18 2019 9:00pm,2019-01-18 21:00:00,Fri Jan 18 2019 11:00pm,2019-01-18 23:00:00,9:09pm,Billy Danze,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=89797#here,“6 O'clock Briefing”,6 O'clock Briefing - Single,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=310360#here,(WeBuildHits),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=59422#here,
0,Deep Krate Radio,Fri Jan 18 2019 9:00pm,2019-01-18 21:00:00,Fri Jan 18 2019 11:00pm,2019-01-18 23:00:00,9:12pm,Ricky Rude,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=116276#here,“Be About It (Radio Edit) [feat. AR-AB]”,Be About It (Radio Edit) [feat. AR-AB] - Single,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=323660#here,(Bright Boys Entertainment),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=61694#here,
0,Deep Krate Radio,Fri Jan 18 2019 9:00pm,2019-01-18 21:00:00,Fri Jan 18 2019 11:00pm,2019-01-18 23:00:00,9:15pm,Apollo Brown & Skyzoo,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=109506#here,“One in the Same (feat. Patty Crash)”,The Easy Truth,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=303030#here,(Mello Music Group 2016),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=22865#here,
0,Ital Rhythms,Fri Jan 18 2019 11:00pm,2019-01-18 23:00:00,Fri Jan 18 2019 1:00am,2019-01-18 01:00:00,11:04pm,Blessed Greetings & Welcome Each & Everyone,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=37629#here,“Fulljoy This Edition of ITAL RHYTHMS”,"Crucial Reggae Rockers being served, Ital-Style......Rastafari",https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=374896#here,(*),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=391#here,
0,Ital Rhythms,Fri Jan 18 2019 11:00pm,2019-01-18 23:00:00,Fri Jan 18 2019 1:00am,2019-01-18 01:00:00,11:05pm,Empress Cynthia Riley,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=6824#here,“Hurry Dubplate”,Like Candy,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=9956#here,(Fahari 2009),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=3699#here,
0,Ital Rhythms,Fri Jan 18 2019 11:00pm,2019-01-18 23:00:00,Fri Jan 18 2019 1:00am,2019-01-18 01:00:00,11:08pm,Monty Alexander,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=11758#here,“Sneaky Steppers”,Yard Movement,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=23951#here,(Island Jazz 1996),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=7313#here,
0,Dub Mixture,Sat Jan 12 2019 1:00am,2019-01-12 01:00:00,Sat Jan 12 2019 3:00am,2019-01-12 03:00:00,1:03am,Sidney Mills,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=112771#here,“Rise Dub”,Morning Rise Riddim,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=312919#here,(Living Room Records 2016),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=14634#here,
0,Dub Mixture,Sat Jan 12 2019 1:00am,2019-01-12 01:00:00,Sat Jan 12 2019 3:00am,2019-01-12 03:00:00,1:07am,The Original Wailers,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=33436#here,“Music Lesson”,"12""",https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=72731#here,(Tuff Gong * 1985),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=98#here,
0,Dub Mixture,Sat Jan 12 2019 1:00am,2019-01-12 01:00:00,Sat Jan 12 2019 3:00am,2019-01-12 03:00:00,1:11am,Steel Pulse,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=366#here,"“Sound System (12"" Version)”",Sound System - The Island Anthology,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=40990#here,(Universal-Island Records Ltd. 1997),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=10414#here,
0,Dub Mixture,Sat Jan 19 2019 1:00am,2019-01-19 01:00:00,Sat Jan 19 2019 3:00am,2019-01-19 03:00:00,1:02am,Bob Marley & The Wailers,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=1986#here,“Forever Loving JAH Dub”,"In Dub, Vol. 1",https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=98320#here,(Tuff Gong * 2010),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=98#here,
0,Dub Mixture,Sat Jan 19 2019 1:00am,2019-01-19 01:00:00,Sat Jan 19 2019 3:00am,2019-01-19 03:00:00,1:05am,Eek A Mouse,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=5321#here,“Ganja Smuggling”,Wa-Do-Dem,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=69836#here,(GREENSLEEVES * 2007),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=1157#here,
0,Dub Mixture,Sat Jan 19 2019 1:00am,2019-01-19 01:00:00,Sat Jan 19 2019 3:00am,2019-01-19 03:00:00,1:09am,Yellowman,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=5309#here,“Morning Ride (Re-Recorded)”,Greatest Hits (Re-Recorded Versions) - EP,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=352668#here,(Goldenlane Records),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=347#here,
0,Churban Radio,Sat Nov 9 2013 3:00am,2013-11-09 03:00:00,Sat Nov 9 2013 5:00am,2013-11-09 05:00:00,3:00am,Oliver Sain,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=720#here,“SOUL SERENADE”,Bus Stop,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=2155#here,(ABET 1974),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=492#here,
0,Churban Radio,Sat Nov 9 2013 3:00am,2013-11-09 03:00:00,Sat Nov 9 2013 5:00am,2013-11-09 05:00:00,3:06am,MARY J BLIGE,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=57680#here,“NEVER TOO MUCH”,,,(J RECORD),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=27487#here,
0,Churban Radio,Sat Nov 9 2013 3:00am,2013-11-09 03:00:00,Sat Nov 9 2013 5:00am,2013-11-09 05:00:00,3:10am,Confunkshon,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=32107#here,“SHAKE & DANCE WITH ME”,,,(Mercury),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=99#here,
0,Churban Radio,Sat Nov 2 2013 3:00am,2013-11-02 03:00:00,Sat Nov 2 2013 5:00am,2013-11-02 05:00:00,3:00am,Oliver Sain,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=720#here,“SOUL SERENADE”,Bus Stop,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=2155#here,(ABET 1974),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=492#here,
0,Churban Radio,Sat Nov 2 2013 3:00am,2013-11-02 03:00:00,Sat Nov 2 2013 5:00am,2013-11-02 05:00:00,3:06am,Aaliyah,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=44333#here,“BACK & FORTH”,Back & Forth,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=103681#here,(Jive),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=264#here,
0,Churban Radio,Sat Nov 2 2013 3:00am,2013-11-02 03:00:00,Sat Nov 2 2013 5:00am,2013-11-02 05:00:00,3:12am,Marvin Gaye,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=211#here,“COME GET TO THIS”,Come Get To This,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=104188#here,(Motown),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=114#here,
